1.500000000000000000e+00 5.548573599999999715e+03 3.078689895439999923e+07 -2.222384200000000055e+04
1.550000000000000044e+00 5.530978799999999865e+03 3.059202103840000182e+07 -2.190055600000000049e+04
1.600000000000000089e+00 5.510725999999999658e+03 3.036849770800000057e+07 -2.170436960000000181e+04
1.650000000000000133e+00 5.484886800000000221e+03 3.008448659760000184e+07 -2.156257319999999891e+04
1.700000000000000178e+00 5.457130000000000109e+03 2.978090083199999854e+07 -2.154372439999999915e+04
1.750000000000000222e+00 5.422130600000000413e+03 2.940034217280000076e+07 -2.111906639999999970e+04
1.800000000000000266e+00 5.382500399999999900e+03 2.897238822639999911e+07 -2.103181680000000051e+04
1.850000000000000311e+00 5.337629399999999805e+03 2.849173487359999865e+07 -2.069782800000000134e+04
1.900000000000000355e+00 5.276694599999999809e+03 2.784574011840000004e+07 -2.040253600000000006e+04
1.950000000000000400e+00 5.211043200000000070e+03 2.715783022639999911e+07 -2.034772160000000076e+04
2.000000000000000444e+00 5.127535799999999654e+03 2.629560161679999903e+07 -1.987359440000000177e+04
2.050000000000000711e+00 5.024280200000000150e+03 2.525021393919999897e+07 -1.941584960000000137e+04
2.100000000000000533e+00 4.890944000000000415e+03 2.393113974080000073e+07 -1.895111639999999898e+04
2.150000000000000355e+00 4.711599000000000160e+03 2.221615133760000020e+07 -1.854210640000000058e+04
2.200000000000000622e+00 4.416311399999999594e+03 1.954949636879999936e+07 -1.791992559999999867e+04
2.250000000000000888e+00 3.702449399999999969e+03 1.395637087839999981e+07 -1.710297560000000158e+04
2.300000000000000711e+00 2.561029199999999946e+03 7.175139235999999568e+06 -1.561430479999999989e+04
2.350000000000000533e+00 1.103083800000000110e+03 1.567724067199999932e+06 -1.426545039999999972e+04
2.400000000000000799e+00 3.141322000000000116e+02 6.907903399999999674e+05 -1.371972719999999936e+04
2.450000000000001066e+00 -6.316215999999999440e+02 1.087572491200000048e+06 -1.338609640000000036e+04
2.500000000000000888e+00 1.915615999999999985e+02 3.291927664000000223e+05 -1.249761559999999918e+04
2.550000000000000711e+00 -1.092353999999999985e+02 2.606864376000000047e+05 -1.215653080000000045e+04
2.600000000000000977e+00 3.235880000000000223e+01 2.109766320000000123e+05 -1.155702679999999964e+04
2.650000000000001243e+00 4.597079999999999700e+01 1.356060424000000057e+05 -1.151518800000000010e+04
2.700000000000001066e+00 3.020019999999999882e+01 1.240594055999999982e+05 -1.117955320000000029e+04
2.750000000000000888e+00 7.197759999999999536e+01 1.181744456000000064e+05 -1.075010440000000017e+04
2.800000000000001155e+00 -2.902139999999999986e+01 9.676157520000000659e+04 -1.020131120000000010e+04
2.850000000000001421e+00 3.635320000000000107e+01 1.006136895999999979e+05 -1.026619080000000031e+04
2.900000000000001243e+00 -3.304600000000000204e+00 6.843344719999999506e+04 -9.846578799999999319e+03
2.950000000000001066e+00 1.272959999999999958e+01 6.556612159999999858e+04 -9.527033600000000661e+03
